page_name,date,region,amt_spent
Tom Steyer,2020-01-26,New Hampshire,57606
Tom Steyer,2020-02-02,New Hampshire,64810
Tom Steyer,2020-02-09,New Hampshire,67759
Tom Steyer,2020-02-16,New Hampshire,21781
Tom Steyer,2020-02-23,New Hampshire,100
Tom Steyer,2020-03-01,New Hampshire,100
Amy Klobuchar,2019-10-20,New Jersey,691
Amy Klobuchar,2019-10-27,New Jersey,301
Amy Klobuchar,2019-11-03,New Jersey,274
Amy Klobuchar,2019-11-10,New Jersey,208
Amy Klobuchar,2019-11-17,New Jersey,100
Amy Klobuchar,2019-11-24,New Jersey,771
Amy Klobuchar,2019-12-01,New Jersey,203
Amy Klobuchar,2019-12-15,New Jersey,566
Amy Klobuchar,2019-12-22,New Jersey,835
Amy Klobuchar,2019-12-29,New Jersey,705
Amy Klobuchar,2020-01-05,New Jersey,593
Amy Klobuchar,2020-01-12,New Jersey,530
Amy Klobuchar,2020-01-19,New Jersey,632
Amy Klobuchar,2020-01-26,New Jersey,1403
Amy Klobuchar,2020-02-02,New Jersey,521
Amy Klobuchar,2020-02-09,New Jersey,999
Amy Klobuchar,2020-02-16,New Jersey,1000
Amy Klobuchar,2020-02-23,New Jersey,681
Amy Klobuchar,2020-03-01,New Jersey,258
Amy Klobuchar,2020-03-08,New Jersey,100
Andrew Yang for President 2020,2019-10-20,New Jersey,100
Andrew Yang for President 2020,2019-10-27,New Jersey,100
Andrew Yang for President 2020,2019-11-03,New Jersey,108
Andrew Yang for President 2020,2019-11-10,New Jersey,100
Andrew Yang for President 2020,2019-11-17,New Jersey,100
Andrew Yang for President 2020,2019-11-24,New Jersey,209
Andrew Yang for President 2020,2019-12-01,New Jersey,100
Andrew Yang for President 2020,2019-12-15,New Jersey,100
Andrew Yang for President 2020,2019-12-22,New Jersey,107
Andrew Yang for President 2020,2019-12-29,New Jersey,100
Andrew Yang for President 2020,2020-01-05,New Jersey,145
Andrew Yang for President 2020,2020-01-12,New Jersey,100
Andrew Yang for President 2020,2020-01-19,New Jersey,100
Andrew Yang for President 2020,2020-01-26,New Jersey,100
Andrew Yang for President 2020,2020-02-02,New Jersey,100
Andrew Yang for President 2020,2020-02-09,New Jersey,100
Andrew Yang for President 2020,2020-02-16,New Jersey,100
Bernie Sanders,2019-10-20,New Jersey,1697
Bernie Sanders,2019-10-27,New Jersey,1117
Bernie Sanders,2019-11-03,New Jersey,2994
Bernie Sanders,2019-11-10,New Jersey,405
Bernie Sanders,2019-11-17,New Jersey,1959
Bernie Sanders,2019-11-24,New Jersey,3529
Bernie Sanders,2019-12-01,New Jersey,4537
Bernie Sanders,2019-12-15,New Jersey,4796
Bernie Sanders,2019-12-22,New Jersey,3015
Bernie Sanders,2019-12-29,New Jersey,8223
Bernie Sanders,2020-01-05,New Jersey,7494
Bernie Sanders,2020-01-12,New Jersey,2191
Bernie Sanders,2020-01-19,New Jersey,6229
Bernie Sanders,2020-01-26,New Jersey,4148
Bernie Sanders,2020-02-02,New Jersey,11744
Bernie Sanders,2020-02-09,New Jersey,2882
Bernie Sanders,2020-02-16,New Jersey,3220
Bernie Sanders,2020-02-23,New Jersey,10199
Bernie Sanders,2020-03-01,New Jersey,12642
Bernie Sanders,2020-03-08,New Jersey,11579
Bernie Sanders,2020-03-15,New Jersey,4317
Bernie Sanders,2020-03-22,New Jersey,640
Cory Booker,2019-10-20,New Jersey,467
Cory Booker,2019-10-27,New Jersey,817
Cory Booker,2019-11-03,New Jersey,1337
Cory Booker,2019-11-10,New Jersey,696
Cory Booker,2019-11-17,New Jersey,296
Cory Booker,2019-11-24,New Jersey,648
Cory Booker,2019-12-01,New Jersey,394
Cory Booker,2019-12-15,New Jersey,654
Cory Booker,2019-12-22,New Jersey,278
Cory Booker,2019-12-29,New Jersey,109
Cory Booker,2020-01-05,New Jersey,188
Cory Booker,2020-01-12,New Jersey,249
Cory Booker,2020-01-19,New Jersey,100
Cory Booker,2020-05-10,New Jersey,117
Donald J. Trump,2019-10-20,New Jersey,5001
Donald J. Trump,2019-10-27,New Jersey,4907
Donald J. Trump,2019-11-03,New Jersey,6621
Donald J. Trump,2019-11-10,New Jersey,5393
Donald J. Trump,2019-11-17,New Jersey,16884
Donald J. Trump,2019-11-24,New Jersey,10625
Donald J. Trump,2019-12-01,New Jersey,4768
Donald J. Trump,2019-12-15,New Jersey,13614
Donald J. Trump,2019-12-22,New Jersey,28429
Donald J. Trump,2019-12-29,New Jersey,9623
Donald J. Trump,2020-01-05,New Jersey,14651
Donald J. Trump,2020-01-12,New Jersey,15512
Donald J. Trump,2020-01-19,New Jersey,14293
Donald J. Trump,2020-01-26,New Jersey,18647
Donald J. Trump,2020-02-02,New Jersey,36048
Donald J. Trump,2020-02-09,New Jersey,28870
Donald J. Trump,2020-02-16,New Jersey,7524
Donald J. Trump,2020-02-23,New Jersey,5971
Donald J. Trump,2020-03-01,New Jersey,6790
Donald J. Trump,2020-03-08,New Jersey,7070
Donald J. Trump,2020-03-15,New Jersey,6823
Donald J. Trump,2020-03-22,New Jersey,9502
Donald J. Trump,2020-03-29,New Jersey,11782
Donald J. Trump,2020-04-05,New Jersey,12006
Donald J. Trump,2020-04-12,New Jersey,9458
Donald J. Trump,2020-04-19,New Jersey,15038
Donald J. Trump,2020-04-26,New Jersey,12765
Donald J. Trump,2020-05-03,New Jersey,13652
Donald J. Trump,2020-05-10,New Jersey,10504
Elizabeth Warren,2019-10-20,New Jersey,4283
Elizabeth Warren,2019-10-27,New Jersey,4254
Elizabeth Warren,2019-11-03,New Jersey,4330
Elizabeth Warren,2019-11-10,New Jersey,4530
Elizabeth Warren,2019-11-17,New Jersey,2695
Elizabeth Warren,2019-11-24,New Jersey,3558
Elizabeth Warren,2019-12-01,New Jersey,3470
Elizabeth Warren,2019-12-15,New Jersey,4826
Elizabeth Warren,2019-12-22,New Jersey,5593
Elizabeth Warren,2019-12-29,New Jersey,4201
Elizabeth Warren,2020-01-05,New Jersey,3230
Elizabeth Warren,2020-01-12,New Jersey,3336
Elizabeth Warren,2020-01-19,New Jersey,5316
Elizabeth Warren,2020-01-26,New Jersey,4279
Elizabeth Warren,2020-02-02,New Jersey,5657
Elizabeth Warren,2020-02-09,New Jersey,3202
Elizabeth Warren,2020-02-16,New Jersey,2566
Elizabeth Warren,2020-02-23,New Jersey,5489
Elizabeth Warren,2020-03-01,New Jersey,4983
Elizabeth Warren,2020-03-08,New Jersey,1811
Elizabeth Warren,2020-03-29,New Jersey,100
Elizabeth Warren,2020-04-05,New Jersey,100
Elizabeth Warren,2020-04-12,New Jersey,100
Elizabeth Warren,2020-04-19,New Jersey,225
Elizabeth Warren,2020-04-26,New Jersey,354
Elizabeth Warren,2020-05-03,New Jersey,218
Elizabeth Warren,2020-05-10,New Jersey,261
Joe Biden,2019-10-20,New Jersey,2412
Joe Biden,2019-10-27,New Jersey,2024
Joe Biden,2019-11-03,New Jersey,3032
Joe Biden,2019-11-10,New Jersey,2515
Joe Biden,2019-11-17,New Jersey,2170
Joe Biden,2019-11-24,New Jersey,1299
Joe Biden,2019-12-01,New Jersey,457
Joe Biden,2019-12-15,New Jersey,2100
Joe Biden,2019-12-22,New Jersey,2605
Joe Biden,2019-12-29,New Jersey,2683
Joe Biden,2020-01-05,New Jersey,2472
Joe Biden,2020-01-12,New Jersey,1472
Joe Biden,2020-01-19,New Jersey,1210
Joe Biden,2020-01-26,New Jersey,1964
Joe Biden,2020-02-02,New Jersey,2685
Joe Biden,2020-02-09,New Jersey,4295
Joe Biden,2020-02-16,New Jersey,1456
Joe Biden,2020-02-23,New Jersey,2406
Joe Biden,2020-03-01,New Jersey,15120
Joe Biden,2020-03-08,New Jersey,54306
Joe Biden,2020-03-15,New Jersey,19845
Joe Biden,2020-03-22,New Jersey,26762
Joe Biden,2020-03-29,New Jersey,27745
Joe Biden,2020-04-05,New Jersey,25005
Joe Biden,2020-04-12,New Jersey,31707
Joe Biden,2020-04-19,New Jersey,28689
Joe Biden,2020-04-26,New Jersey,12508
Joe Biden,2020-05-03,New Jersey,14620
Joe Biden,2020-05-10,New Jersey,14516
Pete Buttigieg,2019-10-20,New Jersey,9378
Pete Buttigieg,2019-10-27,New Jersey,6977
Pete Buttigieg,2019-11-03,New Jersey,5644
Pete Buttigieg,2019-11-10,New Jersey,5522
Pete Buttigieg,2019-11-17,New Jersey,2443
Pete Buttigieg,2019-11-24,New Jersey,4275
Pete Buttigieg,2019-12-01,New Jersey,741
Pete Buttigieg,2019-12-15,New Jersey,1186
Pete Buttigieg,2019-12-22,New Jersey,1892
Pete Buttigieg,2019-12-29,New Jersey,1846
Pete Buttigieg,2020-01-05,New Jersey,2111
Pete Buttigieg,2020-01-12,New Jersey,745
Pete Buttigieg,2020-01-19,New Jersey,1278
Pete Buttigieg,2020-01-26,New Jersey,887
Pete Buttigieg,2020-02-02,New Jersey,2040
Pete Buttigieg,2020-02-09,New Jersey,8981
Pete Buttigieg,2020-02-16,New Jersey,4384
Pete Buttigieg,2020-02-23,New Jersey,6330
Pete Buttigieg,2020-03-01,New Jersey,4566
Tom Steyer,2019-10-20,New Jersey,1227
Tom Steyer,2019-10-27,New Jersey,1237
Tom Steyer,2019-11-03,New Jersey,692
Tom Steyer,2019-11-10,New Jersey,1230
Tom Steyer,2019-11-17,New Jersey,9449
Tom Steyer,2019-11-24,New Jersey,21255
Tom Steyer,2019-12-01,New Jersey,14436
Tom Steyer,2019-12-15,New Jersey,1220
Tom Steyer,2019-12-22,New Jersey,9330
Tom Steyer,2019-12-29,New Jersey,20654
Tom Steyer,2020-01-05,New Jersey,18356
Tom Steyer,2020-01-12,New Jersey,7470
Tom Steyer,2020-01-19,New Jersey,14739
Tom Steyer,2020-01-26,New Jersey,9322
Tom Steyer,2020-02-02,New Jersey,100
Tom Steyer,2020-02-09,New Jersey,100
Tom Steyer,2020-02-16,New Jersey,100
Tom Steyer,2020-02-23,New Jersey,100
Tom Steyer,2020-03-01,New Jersey,100
Amy Klobuchar,2019-10-20,New Mexico,271
Amy Klobuchar,2019-10-27,New Mexico,200
Amy Klobuchar,2019-11-03,New Mexico,200
Amy Klobuchar,2019-11-10,New Mexico,200
Amy Klobuchar,2019-11-17,New Mexico,100
Amy Klobuchar,2019-11-24,New Mexico,233
Amy Klobuchar,2019-12-01,New Mexico,100
Amy Klobuchar,2019-12-15,New Mexico,202
Amy Klobuchar,2019-12-22,New Mexico,302
Amy Klobuchar,2019-12-29,New Mexico,277
Amy Klobuchar,2020-01-05,New Mexico,212
Amy Klobuchar,2020-01-12,New Mexico,187
Amy Klobuchar,2020-01-19,New Mexico,216
Amy Klobuchar,2020-01-26,New Mexico,490
Amy Klobuchar,2020-02-02,New Mexico,171
Amy Klobuchar,2020-02-09,New Mexico,334
Amy Klobuchar,2020-02-16,New Mexico,387
Amy Klobuchar,2020-02-23,New Mexico,261
Amy Klobuchar,2020-03-01,New Mexico,108
Amy Klobuchar,2020-03-08,New Mexico,100
Andrew Yang for President 2020,2019-10-20,New Mexico,100
Andrew Yang for President 2020,2019-10-27,New Mexico,100
Andrew Yang for President 2020,2019-11-03,New Mexico,100
Andrew Yang for President 2020,2019-11-10,New Mexico,100
Andrew Yang for President 2020,2019-11-17,New Mexico,100
Andrew Yang for President 2020,2019-11-24,New Mexico,100
Andrew Yang for President 2020,2019-12-01,New Mexico,100
Andrew Yang for President 2020,2019-12-15,New Mexico,100
Andrew Yang for President 2020,2019-12-22,New Mexico,100
Andrew Yang for President 2020,2019-12-29,New Mexico,100
Andrew Yang for President 2020,2020-01-05,New Mexico,100
Andrew Yang for President 2020,2020-01-12,New Mexico,100
Andrew Yang for President 2020,2020-01-19,New Mexico,155
Andrew Yang for President 2020,2020-01-26,New Mexico,100
Andrew Yang for President 2020,2020-02-02,New Mexico,100
Andrew Yang for President 2020,2020-02-09,New Mexico,100
Andrew Yang for President 2020,2020-02-16,New Mexico,100
Bernie Sanders,2019-10-20,New Mexico,639
Bernie Sanders,2019-10-27,New Mexico,432
Bernie Sanders,2019-11-03,New Mexico,1280
Bernie Sanders,2019-11-10,New Mexico,184
Bernie Sanders,2019-11-17,New Mexico,952
Bernie Sanders,2019-11-24,New Mexico,1531
Bernie Sanders,2019-12-01,New Mexico,1749
Bernie Sanders,2019-12-15,New Mexico,1971
Bernie Sanders,2019-12-22,New Mexico,1468
Bernie Sanders,2019-12-29,New Mexico,3429
Bernie Sanders,2020-01-05,New Mexico,2862
Bernie Sanders,2020-01-12,New Mexico,938
Bernie Sanders,2020-01-19,New Mexico,2671
Bernie Sanders,2020-01-26,New Mexico,1694
Bernie Sanders,2020-02-02,New Mexico,4809
Bernie Sanders,2020-02-09,New Mexico,1239
Bernie Sanders,2020-02-16,New Mexico,1450
Bernie Sanders,2020-02-23,New Mexico,4514
Bernie Sanders,2020-03-01,New Mexico,5435
Bernie Sanders,2020-03-08,New Mexico,4364
Bernie Sanders,2020-03-15,New Mexico,1813
Bernie Sanders,2020-03-22,New Mexico,298
Cory Booker,2019-10-20,New Mexico,200
Cory Booker,2019-10-27,New Mexico,229
Cory Booker,2019-11-03,New Mexico,406
Cory Booker,2019-11-10,New Mexico,240
Cory Booker,2019-11-17,New Mexico,100
Cory Booker,2019-11-24,New Mexico,132
Cory Booker,2019-12-01,New Mexico,100
Cory Booker,2019-12-15,New Mexico,151
Cory Booker,2019-12-22,New Mexico,100
Cory Booker,2019-12-29,New Mexico,100
Cory Booker,2020-01-05,New Mexico,100
Cory Booker,2020-01-12,New Mexico,100
Cory Booker,2020-01-19,New Mexico,100
Cory Booker,2020-05-10,New Mexico,100
Donald J. Trump,2019-10-20,New Mexico,1353
Donald J. Trump,2019-10-27,New Mexico,1444
Donald J. Trump,2019-11-03,New Mexico,2094
Donald J. Trump,2019-11-10,New Mexico,1815
Donald J. Trump,2019-11-17,New Mexico,5219
Donald J. Trump,2019-11-24,New Mexico,2839
Donald J. Trump,2019-12-01,New Mexico,1280
Donald J. Trump,2019-12-15,New Mexico,3967
Donald J. Trump,2019-12-22,New Mexico,8015
Donald J. Trump,2019-12-29,New Mexico,3129
Donald J. Trump,2020-01-05,New Mexico,3994
Donald J. Trump,2020-01-12,New Mexico,4036
Donald J. Trump,2020-01-19,New Mexico,4136
Donald J. Trump,2020-01-26,New Mexico,5394
Donald J. Trump,2020-02-02,New Mexico,9653
Donald J. Trump,2020-02-09,New Mexico,8219
Donald J. Trump,2020-02-16,New Mexico,2242
Donald J. Trump,2020-02-23,New Mexico,1845
Donald J. Trump,2020-03-01,New Mexico,2175
Donald J. Trump,2020-03-08,New Mexico,2176
Donald J. Trump,2020-03-15,New Mexico,2274
Donald J. Trump,2020-03-22,New Mexico,2892
Donald J. Trump,2020-03-29,New Mexico,2893
Donald J. Trump,2020-04-05,New Mexico,3466
Donald J. Trump,2020-04-12,New Mexico,2917
Donald J. Trump,2020-04-19,New Mexico,4597
Donald J. Trump,2020-04-26,New Mexico,3674
Donald J. Trump,2020-05-03,New Mexico,3922
Donald J. Trump,2020-05-10,New Mexico,3122
Elizabeth Warren,2019-10-20,New Mexico,1365
Elizabeth Warren,2019-10-27,New Mexico,1233
Elizabeth Warren,2019-11-03,New Mexico,1318
Elizabeth Warren,2019-11-10,New Mexico,1187
Elizabeth Warren,2019-11-17,New Mexico,857
Elizabeth Warren,2019-11-24,New Mexico,1147
Elizabeth Warren,2019-12-01,New Mexico,1140
Elizabeth Warren,2019-12-15,New Mexico,1566
Elizabeth Warren,2019-12-22,New Mexico,1946
Elizabeth Warren,2019-12-29,New Mexico,1501
Elizabeth Warren,2020-01-05,New Mexico,1012
Elizabeth Warren,2020-01-12,New Mexico,1039
Elizabeth Warren,2020-01-19,New Mexico,1747
Elizabeth Warren,2020-01-26,New Mexico,1353
Elizabeth Warren,2020-02-02,New Mexico,1800
Elizabeth Warren,2020-02-09,New Mexico,1082
Elizabeth Warren,2020-02-16,New Mexico,904
Elizabeth Warren,2020-02-23,New Mexico,1995
Elizabeth Warren,2020-03-01,New Mexico,2014
Elizabeth Warren,2020-03-08,New Mexico,708
Elizabeth Warren,2020-03-29,New Mexico,100
Elizabeth Warren,2020-04-05,New Mexico,100
Elizabeth Warren,2020-04-12,New Mexico,100
Elizabeth Warren,2020-04-19,New Mexico,100
Elizabeth Warren,2020-04-26,New Mexico,102
Elizabeth Warren,2020-05-03,New Mexico,100
Elizabeth Warren,2020-05-10,New Mexico,100
Joe Biden,2019-10-20,New Mexico,474
Joe Biden,2019-10-27,New Mexico,474
Joe Biden,2019-11-03,New Mexico,627
Joe Biden,2019-11-10,New Mexico,498
Joe Biden,2019-11-17,New Mexico,416
Joe Biden,2019-11-24,New Mexico,261
Joe Biden,2019-12-01,New Mexico,100
Joe Biden,2019-12-15,New Mexico,457
Joe Biden,2019-12-22,New Mexico,539
Joe Biden,2019-12-29,New Mexico,596
Joe Biden,2020-01-05,New Mexico,483
Joe Biden,2020-01-12,New Mexico,303
Joe Biden,2020-01-19,New Mexico,263
Joe Biden,2020-01-26,New Mexico,483
Joe Biden,2020-02-02,New Mexico,566
Joe Biden,2020-02-09,New Mexico,715
Joe Biden,2020-02-16,New Mexico,242
Joe Biden,2020-02-23,New Mexico,417
Joe Biden,2020-03-01,New Mexico,2374
Joe Biden,2020-03-08,New Mexico,8884
Joe Biden,2020-03-15,New Mexico,4019
Joe Biden,2020-03-22,New Mexico,4910
Joe Biden,2020-03-29,New Mexico,5186
Joe Biden,2020-04-05,New Mexico,5058
Joe Biden,2020-04-12,New Mexico,6884
Joe Biden,2020-04-19,New Mexico,6106
Joe Biden,2020-04-26,New Mexico,2677
Joe Biden,2020-05-03,New Mexico,3297
Joe Biden,2020-05-10,New Mexico,3383
Pete Buttigieg,2019-10-20,New Mexico,2606
Pete Buttigieg,2019-10-27,New Mexico,2084
Pete Buttigieg,2019-11-03,New Mexico,1777
Pete Buttigieg,2019-11-10,New Mexico,1650
Pete Buttigieg,2019-11-17,New Mexico,760
Pete Buttigieg,2019-11-24,New Mexico,1150
Pete Buttigieg,2019-12-01,New Mexico,231
Pete Buttigieg,2019-12-15,New Mexico,360
Pete Buttigieg,2019-12-22,New Mexico,552
Pete Buttigieg,2019-12-29,New Mexico,552
Pete Buttigieg,2020-01-05,New Mexico,667
Pete Buttigieg,2020-01-12,New Mexico,232
Pete Buttigieg,2020-01-19,New Mexico,364
Pete Buttigieg,2020-01-26,New Mexico,268
Pete Buttigieg,2020-02-02,New Mexico,587
Pete Buttigieg,2020-02-09,New Mexico,2235
Pete Buttigieg,2020-02-16,New Mexico,1026
Pete Buttigieg,2020-02-23,New Mexico,1604
Pete Buttigieg,2020-03-01,New Mexico,1094
Tom Steyer,2019-10-20,New Mexico,580
Tom Steyer,2019-10-27,New Mexico,532
Tom Steyer,2019-11-03,New Mexico,324
Tom Steyer,2019-11-10,New Mexico,552
Tom Steyer,2019-11-17,New Mexico,3378
Tom Steyer,2019-11-24,New Mexico,6959
Tom Steyer,2019-12-01,New Mexico,5343
Tom Steyer,2019-12-15,New Mexico,538
Tom Steyer,2019-12-22,New Mexico,3667
Tom Steyer,2019-12-29,New Mexico,7908
Tom Steyer,2020-01-05,New Mexico,6556
Tom Steyer,2020-01-12,New Mexico,3246
Tom Steyer,2020-01-19,New Mexico,5783
Tom Steyer,2020-01-26,New Mexico,3482
Tom Steyer,2020-02-02,New Mexico,100
Tom Steyer,2020-02-09,New Mexico,100
Tom Steyer,2020-02-16,New Mexico,100
Tom Steyer,2020-02-23,New Mexico,100
Tom Steyer,2020-03-01,New Mexico,100
Amy Klobuchar,2019-10-20,New York,1878
Amy Klobuchar,2019-10-27,New York,762
Amy Klobuchar,2019-11-03,New York,567
Amy Klobuchar,2019-11-10,New York,377
Amy Klobuchar,2019-11-17,New York,192
Amy Klobuchar,2019-11-24,New York,2298
Amy Klobuchar,2019-12-01,New York,561
Amy Klobuchar,2019-12-15,New York,1575
Amy Klobuchar,2019-12-22,New York,2364
Amy Klobuchar,2019-12-29,New York,2114
Amy Klobuchar,2020-01-05,New York,1636
Amy Klobuchar,2020-01-12,New York,1476
Amy Klobuchar,2020-01-19,New York,1762
Amy Klobuchar,2020-01-26,New York,3982
Amy Klobuchar,2020-02-02,New York,1369
Amy Klobuchar,2020-02-09,New York,2647
Amy Klobuchar,2020-02-16,New York,2949
Amy Klobuchar,2020-02-23,New York,2010
Amy Klobuchar,2020-03-01,New York,809
Amy Klobuchar,2020-03-08,New York,100
Andrew Yang for President 2020,2019-10-20,New York,100
Andrew Yang for President 2020,2019-10-27,New York,517
Andrew Yang for President 2020,2019-11-03,New York,962
Andrew Yang for President 2020,2019-11-10,New York,100
Andrew Yang for President 2020,2019-11-17,New York,283
Andrew Yang for President 2020,2019-11-24,New York,605
Andrew Yang for President 2020,2019-12-01,New York,251
Andrew Yang for President 2020,2019-12-15,New York,251
Andrew Yang for President 2020,2019-12-22,New York,318
Andrew Yang for President 2020,2019-12-29,New York,277
Andrew Yang for President 2020,2020-01-05,New York,398
Andrew Yang for President 2020,2020-01-12,New York,100
Andrew Yang for President 2020,2020-01-19,New York,454
Andrew Yang for President 2020,2020-01-26,New York,100
Andrew Yang for President 2020,2020-02-02,New York,128
Andrew Yang for President 2020,2020-02-09,New York,100
Andrew Yang for President 2020,2020-02-16,New York,100
Bernie Sanders,2019-10-20,New York,10618
Bernie Sanders,2019-10-27,New York,4342
Bernie Sanders,2019-11-03,New York,13077
Bernie Sanders,2019-11-10,New York,1463
Bernie Sanders,2019-11-17,New York,8606
Bernie Sanders,2019-11-24,New York,17301
Bernie Sanders,2019-12-01,New York,21947
Bernie Sanders,2019-12-15,New York,21066
Bernie Sanders,2019-12-22,New York,12080
Bernie Sanders,2019-12-29,New York,33724
Bernie Sanders,2020-01-05,New York,30043
Bernie Sanders,2020-01-12,New York,9692
Bernie Sanders,2020-01-19,New York,27558
Bernie Sanders,2020-01-26,New York,20106
Bernie Sanders,2020-02-02,New York,53353
Bernie Sanders,2020-02-09,New York,13537
Bernie Sanders,2020-02-16,New York,15017
Bernie Sanders,2020-02-23,New York,46952
Bernie Sanders,2020-03-01,New York,59111
Bernie Sanders,2020-03-08,New York,59392
Bernie Sanders,2020-03-15,New York,23588
Bernie Sanders,2020-03-22,New York,3296
Cory Booker,2019-10-20,New York,908
Cory Booker,2019-10-27,New York,1832
Cory Booker,2019-11-03,New York,3096
Cory Booker,2019-11-10,New York,1447
Cory Booker,2019-11-17,New York,683
Cory Booker,2019-11-24,New York,1394
Cory Booker,2019-12-01,New York,833
Cory Booker,2019-12-15,New York,1730
Cory Booker,2019-12-22,New York,596
Cory Booker,2019-12-29,New York,230
Cory Booker,2020-01-05,New York,368
Cory Booker,2020-01-12,New York,471
Cory Booker,2020-01-19,New York,100
Cory Booker,2020-05-10,New York,103
Donald J. Trump,2019-10-20,New York,10509
Donald J. Trump,2019-10-27,New York,10319
Donald J. Trump,2019-11-03,New York,13492
Donald J. Trump,2019-11-10,New York,10799
Donald J. Trump,2019-11-17,New York,36179
Donald J. Trump,2019-11-24,New York,21298
Donald J. Trump,2019-12-01,New York,9708
Donald J. Trump,2019-12-15,New York,26627
Donald J. Trump,2019-12-22,New York,54950
Donald J. Trump,2019-12-29,New York,20538
Donald J. Trump,2020-01-05,New York,29802
Donald J. Trump,2020-01-12,New York,28571
Donald J. Trump,2020-01-19,New York,28531
Donald J. Trump,2020-01-26,New York,35350
Donald J. Trump,2020-02-02,New York,63546
Donald J. Trump,2020-02-09,New York,53893
Donald J. Trump,2020-02-16,New York,14979
Donald J. Trump,2020-02-23,New York,11868
Donald J. Trump,2020-03-01,New York,14306
Donald J. Trump,2020-03-08,New York,14618
Donald J. Trump,2020-03-15,New York,14078
Donald J. Trump,2020-03-22,New York,21637
Donald J. Trump,2020-03-29,New York,25582
Donald J. Trump,2020-04-05,New York,24182
Donald J. Trump,2020-04-12,New York,19469
Donald J. Trump,2020-04-19,New York,30954
Donald J. Trump,2020-04-26,New York,25743
Donald J. Trump,2020-05-03,New York,26712
Donald J. Trump,2020-05-10,New York,21525
Elizabeth Warren,2019-10-20,New York,17036
Elizabeth Warren,2019-10-27,New York,14346
Elizabeth Warren,2019-11-03,New York,14766
Elizabeth Warren,2019-11-10,New York,13179
Elizabeth Warren,2019-11-17,New York,8747
Elizabeth Warren,2019-11-24,New York,12063
Elizabeth Warren,2019-12-01,New York,11821
Elizabeth Warren,2019-12-15,New York,16047
Elizabeth Warren,2019-12-22,New York,23450
Elizabeth Warren,2019-12-29,New York,19419
Elizabeth Warren,2020-01-05,New York,14472
Elizabeth Warren,2020-01-12,New York,15188
Elizabeth Warren,2020-01-19,New York,22775
Elizabeth Warren,2020-01-26,New York,16141
Elizabeth Warren,2020-02-02,New York,21999
